Time,CAN2_MCM_C02_EngSpd_Cval_PT_t6,CAN2_MCM_C02_EngTrq_Cval_PT_t6
0.011107272,1192.0,561.2000000000007
0.021125147,1191.52,561.4000000000005
0.031114491,1191.84,562.0
0.041160758,1190.24,562.6000000000004
0.051108694,1189.1200000000001,563.4000000000005
0.061130726,1191.52,563.8000000000002
0.07111071,1191.84,564.6000000000004
0.08112907,1191.04,565.4000000000005
0.091123039,1192.32,570.2000000000007
0.101132383,1194.24,570.8000000000002
0.111173822,1195.04,576.8000000000002
0.121137087,1196.0,577.4000000000005
0.131128056,1196.8,582.4000000000005
0.141141618,1196.32,583.0
0.151117071,1197.1200000000001,583.6000000000004
0.161273435,1200.0,589.2000000000007
0.171124587,1199.3600000000001,594.4000000000005
0.181132446,1196.48,595.2000000000007
0.191122993,1196.0,595.8000000000002
0.201142947,1197.76,600.6000000000004
0.21113351,1198.08,601.4000000000005
0.221142572,1195.3600000000001,602.0
0.231146728,1192.48,602.2000000000007
0.241171979,1192.32,603.0
0.251127228,1192.32,604.0
0.261280201,1193.1200000000001,604.8000000000002
0.271129854,1190.88,605.6000000000004
0.281148011,1188.0,606.2000000000007
0.291129558,1190.08,606.8000000000002
0.301146026,1193.76,607.6000000000004
0.311214981,1193.28,608.4000000000005
0.321155637,1192.32,609.0
0.331139293,1193.76,609.6000000000004
0.341160449,1196.48,614.4000000000005
0.351137699,1198.24,615.0
0.361275765,1200.32,615.4000000000005
0.371138324,1199.84,615.8000000000002
0.381151278,1199.52,616.4000000000005
0.39113773,1202.08,616.8000000000002
0.401156185,1203.52,617.6000000000004
0.411140544,1201.76,618.4000000000005
0.4211622,1200.32,618.8000000000002
0.431150653,1200.8,619.4000000000005
0.441173717,1200.48,620.2000000000007
0.451140466,1198.56,621.0
0.461272439,1197.28,621.6000000000004
0.471144982,1196.0,622.4000000000005
0.481162045,1195.04,623.0
0.491145092,1196.48,623.6000000000004
0.501196765,1197.76,624.4000000000005
0.511158812,1195.84,625.0
0.521211469,1194.88,625.6000000000004
0.531187422,1197.6000000000001,626.0
0.541196781,1199.04,626.8000000000002
0.551182938,1199.52,627.4000000000005
0.561280611,1201.76,627.8000000000002
0.571182859,1202.56,628.2000000000007
0.581171703,1203.52,628.8000000000002
0.591157563,1205.76,629.2000000000007
0.601172922,1207.04,629.8000000000002
0.611162281,1206.24,630.4000000000005
0.621177032,1206.56,630.8000000000002
0.631162297,1207.3600000000001,631.2000000000007
0.641187845,1206.56,632.0
0.651160406,1204.48,632.4000000000005
0.661328474,1205.28,633.0
0.671167923,1205.1200000000001,633.4000000000005
0.681180767,1202.88,634.2000000000007
0.691161923,1202.08,634.8000000000002
0.70118069,1202.08,635.4000000000005
0.711163548,1200.32,636.2000000000007
0.721183002,1199.84,637.0
0.731172752,1201.28,637.8000000000002
0.741193612,1201.28,642.8000000000002
0.751169268,1200.48,643.6000000000004
0.761287943,1202.56,644.2000000000007
0.771172377,1203.52,644.8000000000002
0.781188049,1204.0,650.6000000000004
0.791196205,1206.88,656.2000000000007
0.801210049,1208.8,661.6000000000004
0.811178204,1207.84,666.8000000000002
0.82119636,1208.0,671.8000000000002
0.831195626,1209.6000000000001,676.8000000000002
0.841203985,1210.88,681.6000000000004
0.851181641,1210.24,686.6000000000004
0.861199064,1210.88,692.0
0.871184844,1209.28,697.2000000000007
0.881195406,1208.8,702.0
0.891219267,1210.24,702.6000000000004
0.901195219,1210.08,703.4000000000005
0.911223172,1205.6000000000001,708.2000000000007
0.921226531,1205.1200000000001,708.8000000000002
0.931186577,1207.3600000000001,709.6000000000004
0.94120864,1206.08,714.6000000000004
0.951186499,1204.0,715.4000000000005
0.961267656,1205.28,716.0
0.971190607,1204.8,716.8000000000002
0.981203264,1204.32,717.6000000000004
0.991195123,1204.8,718.0
1.001206154,1204.8,718.6000000000004
1.011193936,1204.0,719.2000000000007
1.021211139,1205.1200000000001,720.0
1.03119745,1206.24,720.6000000000004
1.041218201,1205.28,721.2000000000007
1.051197669,1205.6000000000001,721.8000000000002
1.061290233,1208.48,722.4000000000005
1.071201169,1209.28,723.0
1.081237731,1208.48,723.6000000000004
1.091207481,1209.28,724.2000000000007
1.101441658,1210.56,729.2000000000007
1.111233981,1208.8,730.0
1.121229044,1207.84,735.0
1.131206309,1209.28,735.6000000000004
1.141232074,1208.32,740.8000000000002
